zpid,address,Latitude,Longitude
46245989," 707 Westdale Ave, Orlando, FL 32805",28.533125,-81.413418
46246012," 706 Doby Ave, Orlando, FL 32805",28.532828,-81.41187
46246030," 711 Cookman Ave, Orlando, FL 32805",28.532653,-81.412319
46246042," 2408 Lake Sunset Dr, Orlando, FL 32805",28.534295,-81.410979
46246079," 3933 Lenox St, Orlando, FL 32805",28.528778,-81.424534
46246103," 1125 Bethune Dr, Orlando, FL 32805",28.527268,-81.419844
46246104," 1115 Bethune Dr, Orlando, FL 32805",28.527592,-81.419695
46246105," 1105 Bethune Dr, Orlando, FL 32805",28.527918,-81.419865
46246109," 3322 Lewis Ct, Orlando, FL 32805",28.528123,-81.418884
46246125," 3301 Rogers Dr, Orlando, FL 32805",28.53195,-81.418295
46246131," 811 Bethune Dr, Orlando, FL 32805",28.531792,-81.419555
46246134," 831 Bethune Dr, Orlando, FL 32805",28.531207,-81.420042
46246135," 841 Bethune Dr, Orlando, FL 32805",28.531006,-81.420069
46246151," 820 Bethune Dr, Orlando, FL 32805",28.531608,-81.420129
46246152," 814 Bethune Dr, Orlando, FL 32805",28.531873,-81.420174
46246157," 823 Wooden Blvd, Orlando, FL 32805",28.531375,-81.421054
46246172," 808 Wooden Blvd, Orlando, FL 32805",28.532082,-81.421186
46246175," 829 Hankins Cir, Orlando, FL 32805",28.531326,-81.422003
46246176," 800 W Lake Mann Dr, Orlando, FL 32805",28.532804,-81.424881
46246188," 900 Wooden Blvd, Orlando, FL 32805",28.530605,-81.421371
46246209," 1408 Crooms Ave, Orlando, FL 32805",28.52547,-81.424694
46246212," 1312 Crooms Ave, Orlando, FL 32805",28.525912,-81.424243
46246213," 1310 Crooms Ave, Orlando, FL 32805",28.525951,-81.423976
46246221," 3802 Columbia St, Orlando, FL 32805",28.526697,-81.422793
46246227," 3610 Columbia St, Orlando, FL 32805",28.526763,-81.421529
46246238," 3801 Starks St, Orlando, FL 32805",28.526254,-81.422845
46246247," 3702 Starks St, Orlando, FL 32805",28.525905,-81.422112
46246250," 3612 Starks St, Orlando, FL 32805",28.525902,-81.421458
46246265," 3824 Johnson St, Orlando, FL 32805",28.525404,-81.423718
46246278," 1410 Mable Butler Ave, Orlando, FL 32805",28.524806,-81.421405
46246283," 3705 Wilts St, Orlando, FL 32805",28.524448,-81.42221
46246300," 3934 Wilts St, Orlando, FL 32805",28.524681,-81.425488
46246310," 1612 Crooms Ave, Orlando, FL 32805",28.522897,-81.425391
46246318," 1619 Bruton Blvd, Orlando, FL 32805",28.522565,-81.425755
46246323," 1521 Bruton Blvd, Orlando, FL 32805",28.523388,-81.4258
46246324," 1515 Bruton Blvd, Orlando, FL 32805",28.523556,-81.425765
46246333," 1516 Guinyard Way, Orlando, FL 32805",28.523587,-81.424403
46246338," 1616 Guinyard Way, Orlando, FL 32805",28.522746,-81.424397
46246343," 1631 Crooms Ave, Orlando, FL 32805",28.522183,-81.424882
46246352," 1511 Crooms Ave, Orlando, FL 32805",28.523723,-81.424844
46246360," 3811 Thompson St, Orlando, FL 32805",28.523268,-81.423444
46246369," 3802 Wilts St, Orlando, FL 32805",28.523697,-81.423042
46246386," 1528 Mable Butler Ave, Orlando, FL 32805",28.523324,-81.421603
46246387," 1532 Mable Butler Ave, Orlando, FL 32805",28.523197,-81.421547
46246398," 1517 Riley Ave, Orlando, FL 32805",28.523647,-81.421973
46246404," 3930 Wells St, Orlando, FL 32805",28.521704,-81.425241
46246412," 1718 Guinyard Way, Orlando, FL 32805",28.521623,-81.423838
46246414," 1804 Guinyard Way, Orlando, FL 32805",28.521321,-81.423666
46246434," 1724 Riley Ave, Orlando, FL 32805",28.521475,-81.422848
46246436," 1806 Riley Ave, Orlando, FL 32805",28.521173,-81.422798
46246440," 3803 Guinyard Way, Orlando, FL 32805",28.520668,-81.422959
46246454," 1801 Riley Ave, Orlando, FL 32805",28.521479,-81.421966
46246462," 3612 Wells St, Orlando, FL 32805",28.52236,-81.421506
46246472," 3420 Rogers Dr, Orlando, FL 32805",28.529861,-81.418935
46246489," 1000 S Goldwyn Ave, Orlando, FL 32805",28.529694,-81.41831
46246491," 1012 S Goldwyn Ave, Orlando, FL 32805",28.529277,-81.418259
46246509," 624 Mays Ct, Orlando, FL 32805",28.534902,-81.421767
46251744," 519 Sunset Dr, Orlando, FL 32805",28.53631,-81.408156
46251757," 521 Sunset Dr, Orlando, FL 32805",28.536162,-81.408154
46251759," 1625 Grand St, Orlando, FL 32805",28.526714,-81.402449
46251762," 621 S Lakeland Ave, Orlando, FL 32805",28.534749,-81.406103
46251766," 605 S Lakeland Ave, Orlando, FL 32805",28.535288,-81.406152
46251768," 600 S Lakeland Ave, Orlando, FL 32805",28.535419,-81.406745
46251794," 2044 W Gore St, Orlando, FL 32805",28.530798,-81.407193
46251810," 914 S Dollins Ave, Orlando, FL 32805",28.53022,-81.40739
46251821," 2128 Piedmont St, Orlando, FL 32805",28.529718,-81.408595
46251835," 2130 Monte Carlo Trl, Orlando, FL 32805",28.528992,-81.408218
46251844," 1635 Grand St, Orlando, FL 32805",28.52665,-81.402957
46251852," 1617 Grand St, Orlando, FL 32805",28.526652,-81.401992
46251855," 1620 Columbia St, Orlando, FL 32805",28.527037,-81.402321
46251872," 1650 Grand St, Orlando, FL 32805",28.526103,-81.403359
46251874," 1706 Grand St, Orlando, FL 32805",28.526102,-81.403795
46251908," 724 Woods Ave, Orlando, FL 32805",28.53376,-81.395319
46251911," 731 Grove Ave, Orlando, FL 32805",28.533645,-81.395598
46251912," 733 Grove Ave, Orlando, FL 32805",28.533529,-81.395597
46251913," 735 Grove Ave, Orlando, FL 32805",28.533414,-81.395596
46251923," 704 Grove Ave, Orlando, FL 32805",28.534455,-81.395968
46251926," 714 Grove Ave, Orlando, FL 32805",28.53446,-81.395806
46251932," 725 Easy Ave, Orlando, FL 32805",28.533761,-81.396273
46251948," 1333 Winnifred St, Orlando, FL 32805",28.529989,-81.398512
46251964," 1041 Columbia St, Orlando, FL 32805",28.528194,-81.394744
46251965," 1045 Columbia St, Orlando, FL 32805",28.528153,-81.394887
46251973," 1122 S Westmoreland Dr, Orlando, FL 32805",28.528066,-81.393311
46251981," 1514 Indiana St, Orlando, FL 32805",28.525291,-81.399659
46251995," 1015 S Rio Grande Ave, Orlando, FL 32805",28.529727,-81.400993
46252004," 914 Mack Ave, Orlando, FL 32805",28.530494,-81.400682
46252024," 915 Plymouth Ave, Orlando, FL 32805",28.530579,-81.399398
46252029," 1015 Plymouth Ave, Orlando, FL 32805",28.529723,-81.399347
46252042," 1422 Grand St, Orlando, FL 32805",28.52617,-81.399889
46252068," 422 Sunset Dr, Orlando, FL 32805",28.537433,-81.409166
46252084," 513 S Dollins Ave, Orlando, FL 32805",28.536735,-81.407499
46252087," 525 S Dollins Ave, Orlando, FL 32805",28.535958,-81.407244
46252089," 2037 Long St, Orlando, FL 32805",28.535849,-81.407023
46252100," 1610 S Rio Grande Ave, Orlando, FL 32805",28.524112,-81.401503
46252103," 1696 S Rio Grande Ave, Orlando, FL 32805",28.52357,-81.4015
46252106," 1445 Wilton Ave, Orlando, FL 32805",28.52389,-81.401813
46252110," 1427 Wilton Ave, Orlando, FL 32805",28.524562,-81.401785
46252115," 1400 Wilton Ave, Orlando, FL 32805",28.525373,-81.402319
46252118," 1416 Wilton Ave, Orlando, FL 32805",28.524869,-81.402348
46252124," 1498 Wilton Ave, Orlando, FL 32805",28.523564,-81.402309
46252235," 1222 Conley St, Orlando, FL 32805",28.532655,-81.396049
46252236," 1238 Conley St, Orlando, FL 32805",28.532652,-81.39669
46252238," 1231 W Cypress St, Orlando, FL 32805",28.532287,-81.396366
46259068," 727 Grand St, Orlando, FL 32805",28.526923,-81.390153
46259084," 600 Conroy St, Orlando, FL 32805",28.52473,-81.38659
46259088," 825 Avondale Ave, Orlando, FL 32805",28.531388,-81.38702
46259089," 735 Columbia St, Orlando, FL 32805",28.527776,-81.39029
46259093," 907 Columbia St, Orlando, FL 32805",28.527756,-81.3913
46259101," 947 Columbia St, Orlando, FL 32805",28.527602,-81.3927
46259103," 904 Columbia St, Orlando, FL 32805",28.527276,-81.391135
46259105," 912 Columbia St, Orlando, FL 32805",28.527178,-81.391598
46259111," 944 Columbia St, Orlando, FL 32805",28.527171,-81.392727
46259125," 908 Citrus St, Orlando, FL 32805",28.529107,-81.391847
46259135," 728 Columbia St, Orlando, FL 32805",28.527241,-81.390157
46259138," 725 Columbia St, Orlando, FL 32805",28.527613,-81.38999
46259139," 716 Columbia St, Orlando, FL 32805",28.527259,-81.38983
46259199," 821 Colyer St, Orlando, FL 32805",28.537819,-81.39197
46259211," 913 Colyer St, Orlando, FL 32805",28.537833,-81.392592
46259219," 812 Colyer St, Orlando, FL 32805",28.537467,-81.391572
46259231," 439 S Westmoreland Dr, Orlando, FL 32805",28.536757,-81.392879
46259246," 807 W Anderson St, Orlando, FL 32805",28.53666,-81.391346
46259247," 440 S Lee Ave, Orlando, FL 32805",28.536751,-81.391131
46259248," 626 Indiana St, Orlando, FL 32805",28.525307,-81.387923
46259251," 644 Indiana St, Orlando, FL 32805",28.52533,-81.388655
46259287," 939 Indiana St, Orlando, FL 32805",28.525865,-81.392479
46259291," 1416 Nieuport Ln, Orlando, FL 32805",28.524848,-81.392106
46259296," 1522 Nieuport Ln, Orlando, FL 32805",28.523874,-81.392117
46259308," 1402 S Lee Ave, Orlando, FL 32805",28.525562,-81.39088
46259371," 631 Piedmont St, Orlando, FL 32805",28.530553,-81.388696
46259374," 618 Piedmont St, Orlando, FL 32805",28.53007,-81.388215
46259380," 617 Citrus St, Orlando, FL 32805",28.529728,-81.388136
46259391," 619 Raleigh St, Orlando, FL 32805",28.528903,-81.388065
46259393," 607 Raleigh St, Orlando, FL 32805",28.528903,-81.387722
46259396," 608 Raleigh St, Orlando, FL 32805",28.528408,-81.387778
46259408," 611 Columbia St, Orlando, FL 32805",28.527731,-81.387864
46259410," 558 Raleigh St, Orlando, FL 32805",28.528408,-81.387124
46259422," 834 S Parramore Ave, Orlando, FL 32805",28.531709,-81.389155
46259423," 833 Mcfall Ave, Orlando, FL 32805",28.531709,-81.389467
46259424," 838 S Parramore Ave, Orlando, FL 32805",28.531599,-81.389154
46259430," 734 Conley St, Orlando, FL 32805",28.532819,-81.390237
46259439," 823 Short Ave, Orlando, FL 32805",28.532094,-81.39022
46259443," 833 Short Ave, Orlando, FL 32805",28.531709,-81.390214
46259445," 836 Mcfall Ave, Orlando, FL 32805",28.531599,-81.389901
46259455," 740 W South St, Orlando, FL 32805",28.538073,-81.390685
46259495," 610 Columbia St, Orlando, FL 32805",28.527195,-81.387327
46259504," 632 Columbia St, Orlando, FL 32805",28.527191,-81.388198
46259506," 636 Columbia St, Orlando, FL 32805",28.52719,-81.388322
46259510," 1213 S Parramore Ave, Orlando, FL 32805",28.526954,-81.38863
46259521," 621 Indiana St, Orlando, FL 32805",28.525888,-81.387717
46259524," 629 Indiana St, Orlando, FL 32805",28.525886,-81.388016
46259529," 639 Indiana St, Orlando, FL 32805",28.525911,-81.388365
46259628," 1104 S Lee Ave, Orlando, FL 32805",28.528594,-81.391202
46259629," 1112 S Lee Ave, Orlando, FL 32805",28.528269,-81.3912
46259640," 622 Conley St, Orlando, FL 32805",28.532751,-81.388354
46259666," 715 Quill Ave, Orlando, FL 32805",28.534089,-81.392426
46259674," 739 Quill Ave, Orlando, FL 32805",28.533319,-81.392416
46259675," 743 Quill Ave, Orlando, FL 32805",28.533209,-81.392414
46259680," 808 Carter St, Orlando, FL 32805",28.534554,-81.391603
46259685," 717 Jernigan Ave, Orlando, FL 32805",28.534093,-81.391772
46259700," 728 Short Ave, Orlando, FL 32805",28.533661,-81.390879
46259704," 742 Short Ave, Orlando, FL 32805",28.533111,-81.390871
54443906," 3708 W Robinson St, Orlando, FL 32805",28.54514,-81.424806
54443907," 3725 W Jefferson St, Orlando, FL 32805",28.544805,-81.424898
60326991," 716 20th St, Orlando, FL 32805",28.520756,-81.390069
60326994," 750 28th St, Orlando, FL 32805",28.513615,-81.390643
61652728," 3514 W Jefferson St, Orlando, FL 32805",28.544163,-81.420738
64694716," 921 26th St, Orlando, FL 32805",28.515826,-81.392236
66179906," 1413 24th St, Orlando, FL 32805",28.517525,-81.399941
66188450," 1221 W Cypress St, Orlando, FL 32805",28.532246,-81.396023
66191899," 107 Bayshore Dr, Orlando, FL 32805",28.542802,-81.42071
71055666," 835 Mcfall Ave, Orlando, FL 32805",28.531599,-81.389465
81768973," 3458 W Jefferson St, Orlando, FL 32805",28.544178,-81.419707
82086365," 823 Polk St, Orlando, FL 32805",28.544578,-81.392064
82090905," 613 Citrus St, Orlando, FL 32805",28.529693,-81.387938
82090959," 1325 30th St, Orlando, FL 32805",28.512058,-81.398152
82093488," 829 Polk St, Orlando, FL 32805",28.544576,-81.392354
82099803," 1228 18th St, Orlando, FL 32805",28.522504,-81.396194
82103166," 1510 20th St, Orlando, FL 32805",28.520637,-81.400044
82104011," 1206 24th St, Orlando, FL 32805",28.517061,-81.395344
82105482," 1235 W Kaley Ave, Orlando, FL 32805",28.520316,-81.396228
84647853," 78 Ferguson Dr, Orlando, FL 32805",28.54252,-81.420317
89676854," 1324 19th St, Orlando, FL 32805",28.521573,-81.397918
89677060," 611 N Westmoreland Dr, Orlando, FL 32805",28.551507,-81.393021
99352475," 909 Randall St, Orlando, FL 32805",28.537242,-81.392451
99687020," 1019 Ola Dr, Orlando, FL 32805",28.529091,-81.425
99692386," 2122 Long St, Orlando, FL 32805",28.535264,-81.407854
99692865," Lawrence St, Orlando, FL 32805",28.542664,-81.420041
99692943," 428 S Magruder Ave, Orlando, FL 32805",28.537455,-81.414286
99693207," 508 Woods Ave, Orlando, FL 32805",28.536118,-81.395337
99694047," 2 Ferguson Dr, Orlando, FL 32805",28.541942,-81.420337
99701090," S Nashville Ave, Orlando, FL 32805",28.520012,-81.399016
99701486," 3123 Piedmont St, Orlando, FL 32805",28.530549,-81.416513
99701595," 904 Colyer St, Orlando, FL 32805",28.537497,-81.392454
99705045," 3121 Martinique Way, Orlando, FL 32805",28.512355,-81.416239
99705906," 1028 W Jefferson St, Orlando, FL 32805",28.544741,-81.394425
99706656," 618 S Dollins Ave, Orlando, FL 32805",28.534852,-81.407848
99708429," 1228 W Jefferson St, Orlando, FL 32805",28.544688,-81.396291
99708690," 1800 S Rio Grande Ave, Orlando, FL 32805",28.522365,-81.401596
99709448," 737 Oakwood St, Orlando, FL 32805",28.546236,-81.390688
99712375," 1230 Conley St, Orlando, FL 32805",28.532653,-81.39637
99714819," 1200 35th St, Orlando, FL 32805",28.507012,-81.395159
99716072," 607 W Anderson St, Orlando, FL 32805",28.536757,-81.386998
99719890," 2219 Piedmont St, Orlando, FL 32805",28.530311,-81.409783
99724945," 705 W Kaley Ave, Orlando, FL 32805",28.520393,-81.389133
99726116," 1247 23rd St, Orlando, FL 32805",28.518497,-81.395901
99727078," 209 N Lakeland Ave, Orlando, FL 32805",28.544762,-81.406663
99729065," 1203 Polk St, Orlando, FL 32805",28.54421,-81.39535
99730194," 820 W Livingston St, Orlando, FL 32805",28.547382,-81.391361
99738477," 101 N Cottage Hill Rd, Orlando, FL 32805",28.542618,-81.41593
99740037," 3926 Thomas St, Orlando, FL 32805",28.529309,-81.424582
99740397," 609 W Anderson St, Orlando, FL 32805",28.536912,-81.387121
99742237," 520 W Michigan St, Orlando, FL 32805",28.513358,-81.384549
99743453," 721 W Washington St, Orlando, FL 32805",28.544047,-81.390064
99744249," 1049 Colyer St, Orlando, FL 32805",28.537837,-81.395053
99747813," 901 24th St, Orlando, FL 32805",28.51765,-81.391085
99749477," 3010 Piedmont St, Orlando, FL 32805",28.529754,-81.415754
99751728," 107 Garden Ave, Orlando, FL 32805",28.544202,-81.390277
99753152," 701 20th St, Orlando, FL 32805",28.521302,-81.388975
99754104," 905 24th St, Orlando, FL 32805",28.517647,-81.391396
99760032," 807 W Livingston St, Orlando, FL 32805",28.547796,-81.391453
99760841," 1046 W Jefferson St, Orlando, FL 32805",28.544733,-81.395065
99761996," 1409 19th St, Orlando, FL 32805",28.522083,-81.399899
99762899," 808 W Livingston St, Orlando, FL 32805",28.54753,-81.391252
99764706," 1331 25th St # 1333, Orlando, FL 32805",28.516527,-81.397595
123467632," S John Young Pkwy, Orlando, FL 32805",28.51584,-81.41999
123471220," 419 Rock Lake Dr, Orlando, FL 32805",28.548309,-81.403096
126002842," 1203 W Jefferson St, Orlando, FL 32805",28.545063,-81.395415
126042100," 921 18th St, Orlando, FL 32805",28.52309,-81.392142
156546755," 900 25th St, Orlando, FL 32805",28.516206,-81.390994
156546756," 902 25th St, Orlando, FL 32805",28.516205,-81.391149
156546841," 1013 W Michigan St, Orlando, FL 32805",28.514649,-81.393367
156546934," 1427 29th St, Orlando, FL 32805",28.512963,-81.400448
156546939," 801 29th St, Orlando, FL 32805",28.51324,-81.391042
156546941," 909 29th St, Orlando, FL 32805",28.513088,-81.391489
156546958," 2908 Woods St, Orlando, FL 32805",28.512228,-81.395484
156737396," 1339 Arlington St, Orlando, FL 32805",28.552221,-81.399138
156793463," 1204 W Jefferson St, Orlando, FL 32805",28.544729,-81.395479
156866563," 903 Plymouth Ave, Orlando, FL 32805",28.530946,-81.399401
247108456," 3316 Lawrence St, Orlando, FL 32805",28.54242,-81.419273
247131889," 715 Easy Ave, Orlando, FL 32805",28.534108,-81.396136
294886588," 3231 Old Winter Garden Rd SUITE 5A, Orlando, FL 32805",28.546917,-81.417248
294886597," 3239 Old Winter Garden Rd SUITE 11, Orlando, FL 32805",28.546944,-81.417324
294886602," 3239 Old Winter Garden Rd SUITE 15A, Orlando, FL 32805",28.546944,-81.417324
294886603," 3239 Old Winter Garden Rd SUITE 15B, Orlando, FL 32805",28.546944,-81.417324
294889688," 736 Short Ave, Orlando, FL 32805",28.533221,-81.390873
294890286," 1019 38th St, Orlando, FL 32805",28.504817,-81.393909
294912416," 2206 W Central Blvd, Orlando, FL 32805",28.541662,-81.410492
294921512," 537 W Jackson St, Orlando, FL 32805",28.539553,-81.386434
294921551," 2208 W Central Blvd, Orlando, FL 32805",28.54166,-81.410648
294921607," 2205 Orange Center Blvd, Orlando, FL 32805",28.532661,-81.410015
294921648," 419 Chapman Ct, Orlando, FL 32805",28.537608,-81.385802
294921649," 435 Chapman Ct, Orlando, FL 32805",28.537161,-81.385864
295496901," 2204 W Central Blvd, Orlando, FL 32805",28.541666,-81.41022
295497033," 429 Chapman Ct, Orlando, FL 32805",28.537264,-81.385801
295497034," 415 Chapman Ct, Orlando, FL 32805",28.537758,-81.385794
2085760643," 777 Central Blvd, Orlando, FL 32805",28.542912,-81.390464
2086542903," 629 Citrus St, Orlando, FL 32805",28.52948,-81.388138
2088619021,29,0,0
2091834590," 917 24th St, Orlando, FL 32805",28.517369,-81.391168
2095780871," 19 Westmoreland, Orlando, FL 32805",28.542797,-81.392776
46033672," 1409 Oakley St, Orlando, FL 32806",28.521531,-81.361595
46033678," 1507 Oakley St, Orlando, FL 32806",28.521581,-81.360585
46033684," 1712 S Fern Creek Ave, Orlando, FL 32806",28.521746,-81.360299
46033686," 2731 Keystone Dr, Orlando, FL 32806",28.511828,-81.365715
46033688," 1831 S Summerlin Ave, Orlando, FL 32806",28.520621,-81.367693
46033689," 1609 S Summerlin Ave, Orlando, FL 32806",28.52357,-81.367296
46033691," 1423 Oakley St, Orlando, FL 32806",28.521577,-81.361034
46033692," 1109 E Crystal Lake Ave, Orlando, FL 32806",28.515091,-81.363464
46033699," 1503 Oakley St, Orlando, FL 32806",28.521579,-81.360847
46033715," 1611 S Summerlin Ave, Orlando, FL 32806",28.52327,-81.367451
46033724," 2606 Lake Wade Ct, Orlando, FL 32806",28.514143,-81.367794
46033725," 2602 Lake Wade Ct, Orlando, FL 32806",28.51431,-81.367807
46033734," 2509 Lake Wade Ct, Orlando, FL 32806",28.51509,-81.367389
46033736," 2517 Lake Wade Ct, Orlando, FL 32806",28.514699,-81.3674
46033739," 2607 Lake Wade Ct, Orlando, FL 32806",28.514135,-81.367411
46033751," 1215 E Muriel St, Orlando, FL 32806",28.517717,-81.36336
46033752," 1223 E Muriel St, Orlando, FL 32806",28.517521,-81.36308
46033755," 1319 E Muriel St, Orlando, FL 32806",28.517606,-81.362183
46033757," 2106 Pine Bluff Ave, Orlando, FL 32806",28.517809,-81.362291
46033776," 2503 Bethaway Ave, Orlando, FL 32806",28.514435,-81.374974
46033786," 2601 Bethaway Ave, Orlando, FL 32806",28.513847,-81.374972
46033791," 2721 S Osceola Ave, Orlando, FL 32806",28.511998,-81.369734
46033796," 2825 S Osceola Ave, Orlando, FL 32806",28.511037,-81.369764
46033801," 611 Shannon Rd, Orlando, FL 32806",28.510841,-81.368591
46033804," 506 Shannon Rd, Orlando, FL 32806",28.509964,-81.368942
46033805," 504 Shannon Rd, Orlando, FL 32806",28.509973,-81.369166
46033808," 1312 E Kaley St, Orlando, FL 32806",28.520115,-81.362417
46033831," 1314 E Esther St, Orlando, FL 32806",28.519205,-81.362602
46033838," 1200 E Esther St, Orlando, FL 32806",28.519195,-81.363869
46033852," 506 E Crystal Lake St, Orlando, FL 32806",28.514526,-81.369857
46033853," 500 E Crystal Lake St, Orlando, FL 32806",28.51456,-81.369999
46033854," 440 E Crystal Lake St, Orlando, FL 32806",28.514556,-81.370337
46033857," 432 E Crystal Lake St, Orlando, FL 32806",28.514551,-81.370804
46033859," 428 E Crystal Lake St, Orlando, FL 32806",28.514547,-81.371157
46033864," 2509 Delaney Ave, Orlando, FL 32806",28.514123,-81.371891
46033870," 435 E Jersey St, Orlando, FL 32806",28.514193,-81.37049
46033873," 505 E Jersey St, Orlando, FL 32806",28.514201,-81.369785
46033880," 412 E Jersey St, Orlando, FL 32806",28.513618,-81.370812
46033884," 404 E Jersey St, Orlando, FL 32806",28.513644,-81.371419
46033886," 1711 Delaney Ave, Orlando, FL 32806",28.522002,-81.371986
46033888," 411 Avalon Blvd, Orlando, FL 32806",28.521943,-81.371732
46033898," 521 Avalon Blvd, Orlando, FL 32806",28.521944,-81.36936
46033900," 609 Avalon Blvd, Orlando, FL 32806",28.521988,-81.368744
46033904," 1807 Delaney Ave, Orlando, FL 32806",28.5213,-81.37198
46033911," 436 Avalon Blvd, Orlando, FL 32806",28.521403,-81.370716
46033913," 502 Avalon Blvd, Orlando, FL 32806",28.52141,-81.370097
46033933," 422 E Harding St, Orlando, FL 32806",28.518187,-81.371224
46033939," 439 E Grant St, Orlando, FL 32806",28.516939,-81.3706
46033941," 429 E Grant St, Orlando, FL 32806",28.516924,-81.371049
46033943," 417 E Grant St, Orlando, FL 32806",28.5169,-81.371465
46033950," 414 E Muriel St, Orlando, FL 32806",28.517221,-81.371539
46033954," 434 E Muriel St, Orlando, FL 32806",28.51724,-81.37078
46033956," 406 E Grant St, Orlando, FL 32806",28.516366,-81.371793
46033958," 418 E Grant St, Orlando, FL 32806",28.516371,-81.371326
46033963," 437 Page St, Orlando, FL 32806",28.516008,-81.370622
46033977," 442 Page St, Orlando, FL 32806",28.515436,-81.370402
46033980," 431 E Crystal Lake St, Orlando, FL 32806",28.51513,-81.370776
46033982," 423 E Crystal Lake St, Orlando, FL 32806",28.515125,-81.371193
46033985," 407 E Crystal Lake St, Orlando, FL 32806",28.51508,-81.371798
46033989," 501 Page St, Orlando, FL 32806",28.515968,-81.369908
46033999," 509 E Crystal Lake St, Orlando, FL 32806",28.515145,-81.369416
46034000," 519 E Crystal Lake St, Orlando, FL 32806",28.51516,-81.369177
46034023," 129 E Harding St, Orlando, FL 32806",28.51872,-81.375055
46034032," 209 E Harding St, Orlando, FL 32806",28.518708,-81.373752
46034034," 1320 Woodland St, Orlando, FL 32806",28.521904,-81.36201
46034035," 1318 Woodland St, Orlando, FL 32806",28.521892,-81.36222
46034036," 1306 Woodland St, Orlando, FL 32806",28.521892,-81.362594
46034044," 1717 S Mills Ave, Orlando, FL 32806",28.521497,-81.363798
46034046," 1219 Oakley St, Orlando, FL 32806",28.521502,-81.363317
46034048," 1222 Oakley St, Orlando, FL 32806",28.520995,-81.363133
46034050," 1212 Oakley St, Orlando, FL 32806",28.520955,-81.363494
46034064," 1321 E Kaley St, Orlando, FL 32806",28.520636,-81.362079
46034068," 1512 E Crystal Lake Ave, Orlando, FL 32806",28.514197,-81.360173
46034077," 2419 S Shine Ave, Orlando, FL 32806",28.514443,-81.360627
46034078," 2415 S Shine Ave, Orlando, FL 32806",28.51458,-81.360629
46034082," 2405 S Shine Ave, Orlando, FL 32806",28.515144,-81.360635
46034088," 2502 S Fern Creek Ave, Orlando, FL 32806",28.514857,-81.360181
46034089," 2508 S Fern Creek Ave, Orlando, FL 32806",28.51472,-81.360224
46034091," 2520 S Fern Creek Ave, Orlando, FL 32806",28.514446,-81.360176
46034113," 1825 Hollenbeck Dr, Orlando, FL 32806",28.521156,-81.37508
46034118," 201 E Kaley St, Orlando, FL 32806",28.520403,-81.375223
46034120," 1806 Hollenbeck Dr, Orlando, FL 32806",28.521713,-81.375699
46034121," 1810 Hollenbeck Dr, Orlando, FL 32806",28.521575,-81.375698
46034139," 2835 S Shine Ave, Orlando, FL 32806",28.510056,-81.360554
46034162," 2818 S Shine Ave, Orlando, FL 32806",28.510215,-81.36115
46034170," 2833 S Brown Ave, Orlando, FL 32806",28.510101,-81.361586
46034177," 2807 S Brown Ave, Orlando, FL 32806",28.510982,-81.361593
46034183," 2715 S Brown Ave, Orlando, FL 32806",28.512276,-81.361604
46034186," 2700 S Brown Ave, Orlando, FL 32806",28.512536,-81.362208
46034190," 2740 S Brown Ave, Orlando, FL 32806",28.511554,-81.36219
46034191," 2800 S Brown Ave, Orlando, FL 32806",28.511196,-81.362187
46034198," 2832 S Brown Ave, Orlando, FL 32806",28.509856,-81.362167
46034209," 2805 Mayer St, Orlando, FL 32806",28.510971,-81.362624
46034221," 1818 Delaney Ave, Orlando, FL 32806",28.521021,-81.372727
46034225," 1914 Hamilton Ln, Orlando, FL 32806",28.519735,-81.368784
46034238," 1214 E Kaley St, Orlando, FL 32806",28.520107,-81.36335
46034241," 1917 S Mills Ave, Orlando, FL 32806",28.519718,-81.363833
46034242," 1211 E Esther St, Orlando, FL 32806",28.519721,-81.363503
46034250," 1829 Kalurna Ct, Orlando, FL 32806",28.520707,-81.373032
46034253," 1817 Kalurna Ct, Orlando, FL 32806",28.52127,-81.373284
46034266," 502 E Kaley St, Orlando, FL 32806",28.520034,-81.370345
46034271," 530 E Kaley St, Orlando, FL 32806",28.520044,-81.369256
46034279," 521 E Esther St, Orlando, FL 32806",28.519669,-81.369578
46034280," 517 E Esther St, Orlando, FL 32806",28.519626,-81.369718
46034290," 512 E Esther St, Orlando, FL 32806",28.519117,-81.369867
46034292," 506 E Esther St, Orlando, FL 32806",28.519195,-81.370258
46034295," 2011 Delaney Ave, Orlando, FL 32806",28.518928,-81.37199
46034296," 2015 Delaney Ave, Orlando, FL 32806",28.518769,-81.371989
46034303," 433 E Harding St, Orlando, FL 32806",28.518719,-81.370923
46034304," 441 E Harding St, Orlando, FL 32806",28.518721,-81.370689
46034320," 501 Raehn St, Orlando, FL 32806",28.524882,-81.370154
46034322," 513 Raehn St, Orlando, FL 32806",28.524994,-81.36978
46034323," 515 Raehn St, Orlando, FL 32806",28.524995,-81.369594
46034336," 504 Raehn St, Orlando, FL 32806",28.524499,-81.36996
46034338," 514 Raehn St, Orlando, FL 32806",28.524503,-81.369586
46034342," 511 E Miller St, Orlando, FL 32806",28.52419,-81.369768
46034350," 1601 Delaney Ave, Orlando, FL 32806",28.52377,-81.371976
46034352," 1615 Delaney Ave, Orlando, FL 32806",28.523227,-81.371824
46034356," 414 E Miller St, Orlando, FL 32806",28.523617,-81.371662
